Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm
Permuted,WGS_meanShift1_permuteTRUE_seed1,4,2,DCV-ridgeRegression,0.5564,100,354,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,4,2,DCV-ridgeEnsemble,0.5548,100,354,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,4,2,DCV-rfRFE,0.5532,66,106,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,4,2,CLR-LASSO,0.5,0,0,0.8690000000005966,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,4,2,Coda-LASSO,0.516,2,1,76.57000000000062,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,4,2,DCV-ridgeRegression,0.5172,34,105,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,4,2,DCV-ridgeEnsemble,0.49119999999999997,34,105,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,4,2,DCV-rfRFE,0.5124,24,32,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,5,1,CLR-LASSO,0.5,0,0,0.6999999999998181,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,5,1,Coda-LASSO,0.5688,2,1,88.09000000000015,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,5,2,DCV-ridgeRegression,0.532,67,377,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,5,2,DCV-ridgeEnsemble,0.4532,67,377,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,5,2,DCV-rfRFE,0.4352,52,113,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,5,2,CLR-LASSO,0.5,0,0,0.42399999999997817,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,5,2,Coda-LASSO,0.5488,3,1,74.42500000000018,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,5,2,DCV-ridgeRegression,0.4748,133,794,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,5,2,DCV-ridgeEnsemble,0.5164,133,794,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,5,2,DCV-rfRFE,0.5236,113,362,NA,177,TRUE,1
