Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm
Empirical,WGS_meanShift5_permuteFALSE_seed1,2,2,CLR-LASSO,0.692,40,40,0.46299999999973807,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,2,2,Coda-LASSO,0.7051999999999999,2,1,61.56899999999996,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,2,2,DCV-ridgeRegression,0.986,67,453,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,2,2,DCV-ridgeEnsemble,0.9916,67,453,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,2,2,DCV-rfRFE,0.9932,66,347,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,3,1,CLR-LASSO,0.7916,6,6,0.6169999999997344,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,3,1,Coda-LASSO,0.516,2,1,97.81299999999965,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,3,2,DCV-ridgeRegression,0.96,133,841,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,3,2,DCV-ridgeEnsemble,0.9616,133,841,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,3,2,DCV-rfRFE,0.9476,111,448,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,3,2,CLR-LASSO,0.7604,37,37,0.43000000000029104,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,3,2,Coda-LASSO,0.5652,2,1,55.53900000000067,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,3,2,DCV-ridgeRegression,0.9892,133,1320,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,3,2,DCV-ridgeEnsemble,0.9928,133,1320,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,3,2,DCV-rfRFE,0.984,122,601,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,4,1,CLR-LASSO,0.6384,37,37,0.4290000000000873,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,4,1,Coda-LASSO,0.5664,3,1,70.1190000000006,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,4,2,DCV-ridgeRegression,0.9412,133,1068,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,4,2,DCV-ridgeEnsemble,0.9536,133,1068,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,4,2,DCV-rfRFE,0.9332,114,569,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,4,2,CLR-LASSO,0.7584,24,24,0.8940000000002328,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,4,2,Coda-LASSO,0.5064000000000001,2,1,126.96600000000035,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,4,2,DCV-ridgeRegression,0.982,133,1023,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,4,2,DCV-ridgeEnsemble,0.9836,133,1023,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,4,2,DCV-rfRFE,0.9812,95,387,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,5,1,CLR-LASSO,0.6948,29,29,0.5820000000003347,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,5,1,Coda-LASSO,0.706,3,1,128.0749999999989,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,5,2,DCV-ridgeRegression,0.9964,100,767,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,5,2,DCV-ridgeEnsemble,0.9976,100,767,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,5,2,DCV-rfRFE,0.9912,74,230,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,5,2,CLR-LASSO,0.756,33,33,0.7180000000007567,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,5,2,Coda-LASSO,0.736,2,1,77.5,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,5,2,DCV-ridgeRegression,0.9444,133,1207,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,5,2,DCV-ridgeEnsemble,0.9472,133,1207,NA,177,FALSE,5
Empirical,WGS_meanShift5_permuteFALSE_seed1,5,2,DCV-rfRFE,0.9424,127,738,NA,177,FALSE,5
